data,hora,municipio,tipo_crime,bairro,cep,logradouro,lat,lon,ano
2023-02-15,21:00:00,S.PAULO,Roubo (art. 157),RAPOSO TAVARES,5551020.0,RUA DOUTOR PAULO LEITE DE OLIVEIRA,-23.5863,-46.758972,2023
2023-02-15,22:58:23,S.PAULO,Roubo (art. 157),RAPOSO TAVARES,5565000.0,AVENIDA GENERAL ASDRUBAL DA CUNHA,-23.5908,-46.792682,2023
2023-02-16,,S.PAULO,Roubo (art. 157),RAPOSO TAVARES,5572000.0,RUA INACIO CERVANTES,-23.5944,-46.797419,2023
2023-02-16,13:00:00,S.PAULO,Roubo (art. 157),PARQUE IPE,5571015.0,AVENIDA GUILHERME FONGARO,-23.5972,-46.801555,2023
2023-02-18,03:07:00,S.PAULO,Roubo (art. 157),RAPOSO TAVARES,1032902.0,AVENIDA CIRCULAR,-23.5985,-46.774679,2023
2023-02-18,03:07:00,S.PAULO,Roubo (art. 157),RAPOSO TAVARES,1032902.0,AVENIDA CIRCULAR,-23.5985,-46.774679,2023
2023-02-18,03:07:00,S.PAULO,Roubo (art. 157),RAPOSO TAVARES,1032902.0,AVENIDA CIRCULAR,-23.5985,-46.774679,2023
2023-02-17,18:00:00,S.PAULO,Roubo (art. 157),RAPOSO TAVARES,5572010.0,RUA PIERRE BONNET,-23.6002,-46.795541,2023
2023-02-20,05:32:31,S.PAULO,Roubo (art. 157),JARDIM ARPOADOR,5565000.0,AVENIDA GENERAL ASDRÚBAL DA CUNHA,-23.5937,-46.7891,2023
2023-02-21,05:25:00,S.PAULO,Roubo (art. 157),RAPOSO TAVARES,5571010.0,RUA MARGINAL,-23.5928,-46.802349,2023
2023-02-22,04:08:00,S.PAULO,Roubo (art. 157),RAPOSO TAVARES,5528250.0,RUA DOMINGOS NOGUEIRA,-23.5924,-46.759065,2023
2023-02-26,05:40:00,S.PAULO,Roubo (art. 157),RAPOSO TAVARES,5567010.0,AVENIDA PROFESSOR JOAO DE LORENZO,-23.5913,-46.787569,2023
2023-02-22,05:30:00,S.PAULO,Roubo (art. 157),RAPOSO TAVARES,5528240.0,RUA JOÃO GUILHERME,-23.5927,-46.758735,2023
2023-01-27,16:30:00,S.PAULO,Roubo (art. 157),PIRITUBA,2938000.0,AVENIDA RAIMUNDO PEREIRA DE MAGALHAES,-23.5067,-46.713826,2023
2023-01-27,16:30:00,S.PAULO,Roubo (art. 157),PIRITUBA,2938000.0,AVENIDA RAIMUNDO PEREIRA DE MAGALHAES,-23.5067,-46.713826,2023
2023-02-02,11:00:00,S.PAULO,Roubo (art. 157),PIRITUBA,2939000.0,AVENIDA DOUTOR FELIPE PINEL,-23.4726,-46.735905,2023
2023-02-02,11:00:00,S.PAULO,Roubo (art. 157),PIRITUBA,2939000.0,AVENIDA DOUTOR FELIPE PINEL,-23.4726,-46.735905,2023
2023-02-06,22:00:00,S.PAULO,Roubo (art. 157),PIRITUBA,2942000.0,AVENIDA COMENDADOR FEIZ ZARZUR,-23.4761,-46.72338,2023
2023-02-06,22:00:00,S.PAULO,Roubo (art. 157),PIRITUBA,2942000.0,AVENIDA COMENDADOR FEIZ ZARZUR,-23.4761,-46.72338,2023
2023-02-02,08:32:00,S.PAULO,Roubo (art. 157),PIRITUBA,2950000.0,AVENIDA MIGUEL DE CASTRO,-23.4821,-46.717985,2023
2023-02-08,18:30:00,S.PAULO,Roubo (art. 157),PIRITUBA,2976000.0,RUA CECILIA CALOVINI,-23.4807,-46.714121,2023
2023-02-07,00:20:00,S.PAULO,Roubo (art. 157),PIRITUBA,2977230.0,TRAVESSA SOICHI TOKAI,-23.4679,-46.713637,2023
2023-02-11,18:50:00,S.PAULO,Roubo (art. 157),PIRITUBA,2936000.0,AVENIDA BENEDITO ANDRADE,-23.4872,-46.715538,2023
2023-02-11,18:50:00,S.PAULO,Roubo (art. 157),PIRITUBA,2936000.0,AVENIDA BENEDITO ANDRADE,-23.4872,-46.715538,2023
2023-02-11,18:50:00,S.PAULO,Roubo (art. 157),PIRITUBA,2936000.0,AVENIDA BENEDITO ANDRADE,-23.4872,-46.715538,2023
2023-02-11,18:50:00,S.PAULO,Roubo (art. 157),PIRITUBA,2936000.0,AVENIDA BENEDITO ANDRADE,-23.4872,-46.715538,2023
2023-02-11,18:50:00,S.PAULO,Roubo (art. 157),PIRITUBA,2936000.0,AVENIDA BENEDITO ANDRADE,-23.4872,-46.715538,2023
2023-02-11,18:50:00,S.PAULO,Roubo (art. 157),PIRITUBA,2936000.0,AVENIDA BENEDITO ANDRADE,-23.4872,-46.715538,2023
2023-02-11,18:50:00,S.PAULO,Roubo (art. 157),PIRITUBA,2936000.0,AVENIDA BENEDITO ANDRADE,-23.4872,-46.715538,2023
2023-02-11,18:50:00,S.PAULO,Roubo (art. 157),PIRITUBA,2936000.0,AVENIDA BENEDITO ANDRADE,-23.4872,-46.715538,2023
2023-02-11,18:50:00,S.PAULO,Roubo (art. 157),PIRITUBA,2936000.0,AVENIDA BENEDITO ANDRADE,-23.4872,-46.715538,2023
2023-02-11,18:50:00,S.PAULO,Roubo (art. 157),PIRITUBA,2936000.0,AVENIDA BENEDITO ANDRADE,-23.4872,-46.715538,2023
2023-02-11,18:50:00,S.PAULO,Roubo (art. 157),PIRITUBA,2936000.0,AVENIDA BENEDITO ANDRADE,-23.4872,-46.715538,2023
2023-02-11,18:50:00,S.PAULO,Roubo (art. 157),PIRITUBA,2936000.0,AVENIDA BENEDITO ANDRADE,-23.4872,-46.715538,2023
2023-02-11,18:50:00,S.PAULO,Roubo (art. 157),PIRITUBA,2936000.0,AVENIDA BENEDITO ANDRADE,-23.4872,-46.715538,2023
2023-02-11,18:50:00,S.PAULO,Roubo (art. 157),PIRITUBA,2936000.0,AVENIDA BENEDITO ANDRADE,-23.4872,-46.715538,2023
2023-02-11,18:50:00,S.PAULO,Roubo (art. 157),PIRITUBA,2936000.0,AVENIDA BENEDITO ANDRADE,-23.4872,-46.715538,2023
2023-02-11,18:50:00,S.PAULO,Roubo (art. 157),PIRITUBA,2936000.0,AVENIDA BENEDITO ANDRADE,-23.4872,-46.715538,2023
2023-02-11,18:50:00,S.PAULO,Roubo (art. 157),PIRITUBA,2936000.0,AVENIDA BENEDITO ANDRADE,-23.4872,-46.715538,2023
2023-02-11,18:50:00,S.PAULO,Roubo (art. 157),PIRITUBA,2936000.0,AVENIDA BENEDITO ANDRADE,-23.4872,-46.715538,2023
2023-02-11,18:50:00,S.PAULO,Roubo (art. 157),PIRITUBA,2936000.0,AVENIDA BENEDITO ANDRADE,-23.4872,-46.715538,2023
2023-02-11,18:50:00,S.PAULO,Roubo (art. 157),PIRITUBA,2936000.0,AVENIDA BENEDITO ANDRADE,-23.4872,-46.715538,2023
2023-02-11,18:50:00,S.PAULO,Roubo (art. 157),PIRITUBA,2936000.0,AVENIDA BENEDITO ANDRADE,-23.4872,-46.715538,2023
2023-02-11,18:50:00,S.PAULO,Roubo (art. 157),PIRITUBA,2936000.0,AVENIDA BENEDITO ANDRADE,-23.4872,-46.715538,2023
2023-02-11,18:50:00,S.PAULO,Roubo (art. 157),PIRITUBA,2936000.0,AVENIDA BENEDITO ANDRADE,-23.4872,-46.715538,2023
2023-02-11,18:50:00,S.PAULO,Roubo (art. 157),PIRITUBA,2936000.0,AVENIDA BENEDITO ANDRADE,-23.4872,-46.715538,2023
2023-02-11,18:50:00,S.PAULO,Roubo (art. 157),PIRITUBA,2936000.0,AVENIDA BENEDITO ANDRADE,-23.4872,-46.715538,2023
2023-02-11,18:50:00,S.PAULO,Roubo (art. 157),PIRITUBA,2936000.0,AVENIDA BENEDITO ANDRADE,-23.4872,-46.715538,2023
2023-02-11,18:50:00,S.PAULO,Roubo (art. 157),PIRITUBA,2936000.0,AVENIDA BENEDITO ANDRADE,-23.4872,-46.715538,2023
2023-02-11,18:50:00,S.PAULO,Roubo (art. 157),PIRITUBA,2936000.0,AVENIDA BENEDITO ANDRADE,-23.4872,-46.715538,2023
2023-02-11,18:50:00,S.PAULO,Roubo (art. 157),PIRITUBA,2936000.0,AVENIDA BENEDITO ANDRADE,-23.4872,-46.715538,2023
2023-02-11,18:50:00,S.PAULO,Roubo (art. 157),PIRITUBA,2936000.0,AVENIDA BENEDITO ANDRADE,-23.4872,-46.715538,2023
2023-02-11,18:50:00,S.PAULO,Roubo (art. 157),PIRITUBA,2936000.0,AVENIDA BENEDITO ANDRADE,-23.4872,-46.715538,2023
2023-02-11,18:50:00,S.PAULO,Roubo (art. 157),PIRITUBA,2936000.0,AVENIDA BENEDITO ANDRADE,-23.4872,-46.715538,2023
2023-02-11,18:50:00,S.PAULO,Roubo (art. 157),PIRITUBA,2936000.0,AVENIDA BENEDITO ANDRADE,-23.4872,-46.715538,2023
2023-02-12,21:30:00,S.PAULO,Roubo (art. 157),PIRITUBA,2976000.0,RUA CECILIA CALOVINI,-23.4803,-46.712975,2023
2023-02-12,21:30:00,S.PAULO,Roubo (art. 157),PIRITUBA,2976000.0,RUA CECILIA CALOVINI,-23.4803,-46.712975,2023
2023-02-12,21:30:00,S.PAULO,Roubo (art. 157),PIRITUBA,2976000.0,RUA CECILIA CALOVINI,-23.4803,-46.712975,2023
2023-02-13,,S.PAULO,Roubo (art. 157),PIRITUBA,2981010.0,RUA AGOSTINHO ANGOLA,-23.4587,-46.718878,2023
2023-02-15,19:30:00,S.PAULO,Roubo (art. 157),PIRITUBA,2943000.0,RUA GONCALVES DE BARROS,-23.4746,-46.727702,2023
2023-02-17,23:55:00,S.PAULO,Roubo (art. 157),VILA PIRITUBA,2915100.0,AVENIDA PAULA FERREIRA,-23.4946,-46.714431,2023
2023-02-18,15:00:56,S.PAULO,Roubo (art. 157),PIRITUBA,2981010.0,RUA AGOSTINHO ANGOLA,-23.4584,-46.717894,2023
2023-02-19,,S.PAULO,Roubo (art. 157),VILA PIRITUBA,2675031.0,VIADUTO RAIMUNDO PEREIRA DE MAGALHÃES,-23.4872,-46.726398,2023
2023-02-19,,S.PAULO,Roubo (art. 157),VILA PIRITUBA,2675031.0,VIADUTO RAIMUNDO PEREIRA DE MAGALHÃES,-23.4872,-46.726398,2023
2023-02-20,16:25:00,S.PAULO,Roubo (art. 157),JARDIM NOSSA SENHORA APARECIDA,2981010.0,RUA AGOSTINHO ANGOLA,-23.4586,-46.718676,2023
2023-02-24,13:15:00,S.PAULO,Roubo (art. 157),VILA PIRITUBA,5154000.0,AVENIDA MUTINGA,-23.4884,-46.730577,2023
2023-02-03,22:00:00,S.PAULO,Roubo (art. 157),VILA SONIA,5632091.0,RUA DIAS VIEIRA,-23.5971,-46.734423,2023
2023-02-07,06:00:00,S.PAULO,Roubo (art. 157),VILA SONIA,5634001.0,RUA DAVID BEN GURION,-23.6079,-46.735822,2023
2023-02-07,06:00:00,S.PAULO,Roubo (art. 157),VILA SONIA,5634001.0,RUA DAVID BEN GURION,-23.6079,-46.735822,2023
2023-02-05,02:30:00,S.PAULO,Roubo (art. 157),VILA ANDRADE,5640002.0,AVENIDA DOUTOR GUILHERME DUMONT VILARES,-23.6155,-46.740634,2023
2023-02-05,02:30:00,S.PAULO,Roubo (art. 157),VILA ANDRADE,5640002.0,AVENIDA DOUTOR GUILHERME DUMONT VILARES,-23.6155,-46.740634,2023
2023-02-07,,S.PAULO,Roubo (art. 157),VILA ANDRADE,5734150.0,RUA NELSON GAMA DE OLIVEIRA,-23.6309,-46.737522,2023
2023-02-07,06:00:00,S.PAULO,Roubo (art. 157),VILA SONIA,5634001.0,RUA DAVID BEN GURION,-23.6065,-46.736813,2023
2023-02-11,20:00:00,S.PAULO,Roubo (art. 157),VILA ANDRADE,5707400.0,AVENIDA DONA HELENA PEREIRA DE MORAES,-23.6343,-46.725488,2023
2023-02-12,10:00:00,S.PAULO,Roubo (art. 157),JARDIM TABOAO,5741190.0,AVENIDA DOUTOR JOÃO GUIMARÃES,-23.6082,-46.75101,2023
2023-02-15,23:30:00,S.PAULO,Roubo (art. 157),VILA SONIA,5711001.0,RUA DOUTOR LUIZ MIGLIANO,-23.6109,-46.744711,2023
2023-02-16,10:30:00,S.PAULO,Roubo (art. 157),VILA ANDRADE,5716130.0,RUA IVORA,-23.63,-46.735206,2023
2023-02-19,20:40:00,S.PAULO,Roubo (art. 157),JARDIM FONTE DO MORUMBI,5703010.0,MARGINAL PINHEIROS,-23.6421,-46.727243,2023
2023-02-14,10:15:27,S.PAULO,Roubo (art. 157),JARDIM MONTE KEMEL,5632020.0,AVENIDA PROFESSOR GIÓIA MARTINS,-23.5999,-46.735943,2023
2023-02-24,,S.PAULO,Roubo (art. 157),VILA SONIA,5711001.0,RUA DOUTOR LUIZ MIGLIANO,-23.6106,-46.745189,2023
2023-02-24,,S.PAULO,Roubo (art. 157),VILA SONIA,5711001.0,RUA DOUTOR LUIZ MIGLIANO,-23.6106,-46.745189,2023
2023-02-25,14:45:00,S.PAULO,Roubo (art. 157),VILA SONIA,5742060.0,RUA ANTONIO ROMEU NETO,-23.6089,-46.750843,2023
2023-02-19,17:15:00,S.PAULO,Roubo (art. 157),VILA ANDRADE,5707400.0,AVENIDA DONA HELENA PEREIRA DE MORAES,-23.6343,-46.725488,2023
2023-02-01,08:00:00,S.PAULO,Roubo (art. 157),VILA LEOPOLDINA,5305012.0,AVENIDA IMPERATRIZ LEOPOLDINA,-23.5308,-46.731055,2023
2023-02-02,21:30:00,S.PAULO,Roubo (art. 157),ALTO DE PINHEIROS,5319000.0,AVENIDA QUEIROZ FILHO,-23.5429,-46.731451,2023
2023-02-05,14:40:00,S.PAULO,Roubo (art. 157),VILA HAMBURGUESA,2675031.0,AVENIDA QUEIROZ FILHO,-23.5439,-46.73253,2023
2023-02-05,14:40:00,S.PAULO,Roubo (art. 157),VILA HAMBURGUESA,2675031.0,AVENIDA QUEIROZ FILHO,-23.5439,-46.73253,2023
2023-02-14,17:00:00,S.PAULO,Roubo (art. 157),VILA HAMBURGUESA,5319070.0,AVENIDA QUEIROZ FILHO,-23.5415,-46.730004,2023
2023-02-17,19:00:00,S.PAULO,Roubo (art. 157),VILA RIBEIRO DE BARROS,2675031.0,RUA SILVA AIROSA,-23.5202,-46.742367,2023
2023-02-17,19:00:00,S.PAULO,Roubo (art. 157),VILA RIBEIRO DE BARROS,2675031.0,RUA SILVA AIROSA,-23.5202,-46.742367,2023
2023-02-17,19:00:00,S.PAULO,Roubo (art. 157),VILA RIBEIRO DE BARROS,2675031.0,RUA SILVA AIROSA,-23.5202,-46.742367,2023
2023-02-17,19:20:31,S.PAULO,Roubo (art. 157),VILA LEOPOLDINA,2675031.0,RUA TEERÃ,-23.5355,-46.724015,2023
2023-02-23,20:30:00,S.PAULO,Roubo (art. 157),VILA LEOPOLDINA,5083020.0,RUA BARBALHA,-23.5333,-46.719544,2023
2023-02-23,20:30:00,S.PAULO,Roubo (art. 157),VILA LEOPOLDINA,5083020.0,RUA BARBALHA,-23.5333,-46.719544,2023
2023-02-23,10:45:00,S.PAULO,Roubo (art. 157),VILA HAMBURGUESA,2675031.0,AVENIDA QUEIROZ FILHO,-23.5439,-46.73253,2023
2023-02-24,,S.PAULO,Roubo (art. 157),VILA LEOPOLDINA,5302041.0,RUA BRENTANO,-23.534,-46.728026,2023
2023-02-24,,S.PAULO,Roubo (art. 157),VILA LEOPOLDINA,5302041.0,RUA BRENTANO,-23.534,-46.728026,2023
2023-02-26,07:00:00,S.PAULO,Roubo (art. 157),VILA HAMBURGUESA,2675031.0,AVENIDA QUEIROZ FILHO,-23.5439,-46.73253,2023
2023-02-26,07:00:00,S.PAULO,Roubo (art. 157),VILA HAMBURGUESA,2675031.0,AVENIDA QUEIROZ FILHO,-23.5439,-46.73253,2023
2023-02-26,19:00:00,S.PAULO,Roubo (art. 157),ALTO DE PINHEIROS,5461010.0,AVENIDA PROFESSOR FONSECA RODRIGUES,-23.5458,-46.71809,2023
2023-02-26,19:00:00,S.PAULO,Roubo (art. 157),ALTO DE PINHEIROS,5461010.0,AVENIDA PROFESSOR FONSECA RODRIGUES,-23.5458,-46.71809,2023
2023-02-26,19:00:00,S.PAULO,Roubo (art. 157),ALTO DE PINHEIROS,5461010.0,AVENIDA PROFESSOR FONSECA RODRIGUES,-23.5458,-46.71809,2023
2023-02-24,,S.PAULO,Roubo (art. 157),VILA LEOPOLDINA,5302041.0,RUA BRENTANO,-23.534,-46.728026,2023
2023-02-25,19:55:00,S.PAULO,Roubo (art. 157),VILA HAMBURGUESA,5319000.0,AVENIDA QUEIROZ FILHO,-23.5428,-46.732065,2023
2023-02-25,15:37:00,S.PAULO,Roubo (art. 157),VILA LEOPOLDINA,5305011.0,AVENIDA IMPERATRIZ LEOPOLDINA,-23.5304,-46.731216,2023
2023-02-25,19:50:00,S.PAULO,Roubo (art. 157),ALTO DE PINHEIROS,5319000.0,AVENIDA QUEIROZ FILHO,-23.5438,-46.732397,2023
2023-01-31,20:50:00,S.PAULO,Roubo (art. 157),RIO PEQUENO,5588001.0,AVENIDA ENGENHEIRO HEITOR ANTONIO EIRAS,-23.5761,-46.741645,2023
2023-02-05,04:30:00,S.PAULO,Roubo (art. 157),BUTANTA,5588000.0,AVENIDA ENGENHEIRO HEITOR ANTONIO EIRAS,-23.5739,-46.736625,2023
2023-02-05,17:53:00,S.PAULO,Roubo (art. 157),JAGUARÉ,2675031.0,RUA BRASÍLIA MARCONDES BUARQUE,-23.5474,-46.752439,2023
2023-02-02,06:40:00,S.PAULO,Roubo (art. 157),JAGUARE,5328020.0,AVENIDA LEAO MACHADO,-23.5487,-46.757781,2023
2023-02-12,,S.PAULO,Roubo (art. 157),JAGUARE,5323001.0,AVENIDA PRESIDENTE ALTINO,-23.5489,-46.749119,2023
2023-02-17,17:19:00,S.PAULO,Roubo (art. 157),RIO PEQUENO,5379000.0,AVENIDA DO RIO PEQUENO,-23.5639,-46.749127,2023
2023-02-17,17:19:00,S.PAULO,Roubo (art. 157),RIO PEQUENO,5379000.0,AVENIDA DO RIO PEQUENO,-23.5639,-46.749127,2023
2023-02-20,,S.PAULO,Roubo (art. 157),JAGUARE,5322010.0,RUA DIOGO PIRES,-23.5421,-46.747543,2023
2023-02-21,19:40:00,S.PAULO,Roubo (art. 157),RIO PEQUENO,5362020.0,RUA PADRE LUIS YEBER,-23.5716,-46.743346,2023
2023-02-22,06:30:00,S.PAULO,Roubo (art. 157),JAGUARE,5334000.0,AVENIDA BOLONHA,-23.5483,-46.746173,2023
2023-02-22,21:40:00,S.PAULO,Roubo (art. 157),VILA UNIVERSITARIA,5359060.0,RUA GOBBO FERRUCCIO,-23.5721,-46.743854,2023
2023-02-22,21:40:00,S.PAULO,Roubo (art. 157),JAGUARE,5346000.0,AVENIDA JAGUARE,-23.5551,-46.743667,2023
2023-02-23,19:10:00,S.PAULO,Roubo (art. 157),RIO PEQUENO,5362020.0,RUA PADRE LUIS YEBER,-23.5716,-46.743445,2023
2023-02-26,23:20:00,S.PAULO,Roubo (art. 157),RIO PEQUENO,5588000.0,AVENIDA ENGENHEIRO HEITOR ANTONIO EIRAS,-23.5746,-46.739364,2023
2023-01-28,19:00:00,S.PAULO,Roubo (art. 157),SANTANA,2030200.0,AVENIDA CRUZEIRO DO SUL,-23.5165,-46.625053,2023
2023-02-02,09:00:00,S.PAULO,Roubo (art. 157),VILA GUILHERME,2029000.0,RUA ANNA PAPINI GUARANHA,-23.5105,-46.619126,2023
2023-02-05,,S.PAULO,Roubo (art. 157),SANTANA,0.0,AVENIDA CRUZEIRO DO SUL,-23.5089,-46.624813,2023
2023-02-05,22:00:00,S.PAULO,Roubo (art. 157),SANTANA,2041020.0,RUA GASPAR SOARES,-23.4893,-46.620172,2023
2023-01-27,20:00:00,S.PAULO,Roubo (art. 157),SANTANA,2030200.0,AVENIDA CRUZEIRO DO SUL,-23.5032,-46.624611,2023
2023-02-08,20:50:00,S.PAULO,Roubo (art. 157),SANTANA,2030200.0,AVENIDA CRUZEIRO DO SUL,-23.5165,-46.625053,2023
2023-02-12,13:00:00,S.PAULO,Roubo (art. 157),VILA GUILHERME,2055000.0,RUA JOSE BERNARDO PINTO,-23.5117,-46.613401,2023
2023-02-10,23:00:00,S.PAULO,Roubo (art. 157),SANTANA,11111111.0,AVENIDA CRUZEIRO DO SUL,-23.5089,-46.624813,2023
2023-02-10,23:00:00,S.PAULO,Roubo (art. 157),SANTANA,2031040.0,AVENIDA CRUZEIRO DO SUL,-23.5151,-46.624996,2023
2023-02-12,00:30:00,S.PAULO,Roubo (art. 157),VILA GUILHERME,2085000.0,AVENIDA LUIZ DUMONT VILLARES,-23.4971,-46.612374,2023
2023-02-12,05:00:00,S.PAULO,Roubo (art. 157),JARDIM SÃO PAULO,2085000.0,AVENIDA LUIZ DUMONT VILLARES,-23.4992,-46.613636,2023
2023-02-12,19:40:00,S.PAULO,Roubo (art. 157),SANTANA,1109000.0,AVENIDA CRUZEIRO DO SUL,-23.5022,-46.624867,2023
2023-02-13,22:30:18,S.PAULO,Roubo (art. 157),SANTANA,0.0,ESTAÇÃO METRO SANTANA,-23.5019,-46.624717,2023
2023-02-13,06:27:00,S.PAULO,Roubo (art. 157),SANTANA,2034002.0,RUA EZEQUIEL FREIRE,-23.5018,-46.623755,2023
2023-02-19,07:18:00,S.PAULO,Roubo (art. 157),VILA GUILHERME,2049000.0,AVENIDA OTTO BAUMGART,-23.5162,-46.616176,2023
2023-02-19,14:30:00,S.PAULO,Roubo (art. 157),SANTANA,2031000.0,AVENIDA CRUZEIRO DO SUL,-23.5096,-46.625266,2023
2023-02-21,00:50:50,S.PAULO,Roubo (art. 157),SANTANA,2034001.0,RUA EZEQUIEL FREIRE,-23.5031,-46.623597,2023
2023-02-22,11:00:00,S.PAULO,Roubo (art. 157),SANTANA,2030200.0,AVENIDA CRUZEIRO DO SUL,-23.5165,-46.625053,2023
2023-02-22,20:00:00,S.PAULO,Roubo (art. 157),SANTANA,2031000.0,AVENIDA CRUZEIRO DO SUL,-23.5158,-46.625759,2023
2023-02-24,00:29:00,S.PAULO,Roubo (art. 157),SANTANA,0.0,AVENIDA CRUZEIRO DO SUL,-23.5089,-46.624813,2023
2023-02-22,18:10:00,S.PAULO,Roubo (art. 157),CANINDÉ,2031200.0,AVENIDA CRUZEIRO DO SUL,-23.5027,-46.625107,2023
2023-02-25,07:00:00,S.PAULO,Roubo (art. 157),SANTANA,0.0,AVENIDA MARECHAL EURICO GASPAR DUTRA,-23.4898,-46.612345,2023
2023-02-18,,S.PAULO,Roubo (art. 157),VILA GUILHERME,2049000.0,AVENIDA OTTO BAUMGART,-23.5162,-46.616893,2023
2023-01-30,22:10:00,S.PAULO,Roubo (art. 157),SANTANA,2017000.0,ALFREDO PUJOL,-23.5002,-46.627383,2023
2023-02-03,18:20:00,S.PAULO,Roubo (art. 157),CASA VERDE,2545060.0,RUA GRACIANO ALTIERI,-23.4938,-46.661279,2023
2023-01-05,,S.PAULO,Roubo (art. 157),SANTANA,2510110.0,AVENIDA OLAVO FONTOURA,-23.5153,-46.642086,2023
2023-02-04,22:10:00,S.PAULO,Roubo (art. 157),CASA VERDE,2522040.0,PRAÇA CRUZ DA ESPERANCA,-23.5039,-46.656378,2023
2023-02-06,09:15:47,S.PAULO,Roubo (art. 157),CASA VERDE,2545000.0,RUA ZILDA,-23.4971,-46.660874,2023
2023-02-06,09:15:47,S.PAULO,Roubo (art. 157),CASA VERDE,2545000.0,RUA ZILDA,-23.4971,-46.660874,2023
2023-01-21,,S.PAULO,Roubo (art. 157),CASA VERDE,2513020.0,RUA JOÃO RUDGE,-23.5132,-46.656184,2023
2023-02-06,20:30:00,S.PAULO,Roubo (art. 157),CASA VERDE,2545000.0,RUA ZILDA,-23.4959,-46.661236,2023
2023-01-26,05:00:00,S.PAULO,Roubo (art. 157),SANTANA,2031050.0,RUA MARECHAL ODYLIO DENYS,-23.5163,-46.625941,2023
2023-01-26,05:00:00,S.PAULO,Roubo (art. 157),SANTANA,2031050.0,RUA MARECHAL ODYLIO DENYS,-23.5163,-46.625941,2023
2023-01-26,05:00:00,S.PAULO,Roubo (art. 157),SANTANA,2031050.0,RUA MARECHAL ODYLIO DENYS,-23.5163,-46.625941,2023
2023-02-07,12:34:00,S.PAULO,Roubo (art. 157),SANTANA,2011000.0,RUA VOLUNTARIOS DA PATRIA,-23.513,-46.626241,2023
2023-04-27,17:00:00,S.PAULO,Roubo (art. 157),CHORA MENINO,2461011.0,RUA SANTO EGÍDIO,-23.4907,-46.639161,2023
2023-02-09,21:35:19,S.PAULO,Roubo (art. 157),PARQUE PERUCHE,2538000.0,RUA FRANCISCO DIOGO,-23.4998,-46.65353,2023
2023-02-09,21:35:19,S.PAULO,Roubo (art. 157),PARQUE PERUCHE,2538000.0,RUA FRANCISCO DIOGO,-23.4998,-46.65353,2023
2023-02-09,21:35:19,S.PAULO,Roubo (art. 157),PARQUE PERUCHE,2538000.0,RUA FRANCISCO DIOGO,-23.4998,-46.65353,2023
2023-02-09,21:35:19,S.PAULO,Roubo (art. 157),PARQUE PERUCHE,2538000.0,RUA FRANCISCO DIOGO,-23.4998,-46.65353,2023
2023-02-02,13:25:00,S.PAULO,Roubo (art. 157),SANTANA,2467120.0,RUA ARTUR,-23.4891,-46.646237,2023
2023-02-13,07:10:00,S.PAULO,Roubo (art. 157),CASA VERDE,2537060.0,RUA JOAO PORTUGAL,-23.4906,-46.652433,2023
2023-02-11,10:30:00,S.PAULO,Roubo (art. 157),CASA VERDE,2511000.0,AVENIDA BRAZ LEME,-23.5069,-46.647032,2023
2023-02-13,21:40:00,S.PAULO,Roubo (art. 157),SANTANA,0.0,RUA VOLUNTÁRIOS DA PÁTRIA,-23.5008,-46.625908,2023
2023-02-13,21:40:00,S.PAULO,Roubo (art. 157),SANTANA,0.0,RUA VOLUNTÁRIOS DA PÁTRIA,-23.5008,-46.625908,2023
2023-02-18,20:50:00,S.PAULO,Roubo (art. 157),CASA VERDE,2517020.0,RUA DOUTOR BRITO FRANCO,-23.5078,-46.663904,2023
2023-02-19,21:03:00,S.PAULO,Roubo (art. 157),SANTANA,1032902.0,RUA SALETE,-23.5039,-46.627266,2023
2023-02-22,,S.PAULO,Roubo (art. 157),CASA VERDE,2514050.0,RUA ARPUI,-23.507,-46.654377,2023
2023-02-16,16:30:00,S.PAULO,Roubo (art. 157),CASA VERDE,2545000.0,RUA ZILDA,-23.4928,-46.662185,2023
2023-02-23,15:00:00,S.PAULO,Roubo (art. 157),SANTANA,2019050.0,RUA CONEGO MANOEL VAZ,-23.4949,-46.631584,2023
2023-02-24,18:20:00,S.PAULO,Roubo (art. 157),SANTANA,2019050.0,RUA CONEGO MANOEL VAZ,-23.4949,-46.631584,2023
2023-02-24,07:50:00,S.PAULO,Roubo (art. 157),SANTANA,2022011.0,AVENIDA BRAZ LEME,-23.5038,-46.631725,2023
2023-02-25,13:30:00,S.PAULO,Roubo (art. 157),SANTANA,2011300.0,RUA VOLUNTARIOS DA PATRIA,-23.5057,-46.626299,2023
2023-02-24,21:00:00,S.PAULO,Roubo (art. 157),IMIRIM,2540110.0,RUA FORTUNATO MINOZZI,-23.488,-46.653813,2023
2023-02-06,23:00:00,S.PAULO,Roubo (art. 157),VILA MARIA,11111111.0,RUA ARARITAGUABA,-23.5119,-46.586367,2023
2023-02-06,23:00:00,S.PAULO,Roubo (art. 157),VILA MARIA,11111111.0,RUA ARARITAGUABA,-23.5119,-46.586367,2023
2023-01-13,05:10:00,S.PAULO,Roubo (art. 157),VILA MARIA,2124040.0,RUA OSAKA,-23.507,-46.578908,2023
2023-02-14,09:27:00,S.PAULO,Roubo (art. 157),VILA MARIA,2127001.0,AVENIDA ALBERTO BYINGTON,-23.5047,-46.591729,2023
